accommodates,bedrooms,bathrooms,beds,price,cleaning_fee,security_deposit,minimum_nights,maximum_nights,number_of_reviews
3,0.0,1.0,2.0,$89.00,$75.00,,2,365,70
2,0.0,1.0,1.0,$99.00,$50.00,$200.00,3,120,19
6,2.0,1.0,4.0,$160.00,$60.00,,2,1125,4
6,2.0,1.0,4.0,$175.00,$100.00,$100.00,1,1125,18
2,1.0,1.0,1.0,$120.00,,,1,1125,18
2,1.0,1.0,1.0,$95.00,$20.00,$95.00,1,1125,5
4,1.0,1.0,2.0,$109.00,$125.00,$200.00,3,30,0
4,1.0,1.0,1.0,$189.00,$100.00,$500.00,3,1125,35
1,1.0,1.5,1.0,$200.00,,,1,1125,1
1,1.0,1.0,1.0,$31.00,,,1,6,3
2,1.0,1.0,1.0,$80.00,$45.00,,1,1125,2
4,0.0,1.0,1.0,$100.00,$20.00,$250.00,1,1125,4
2,0.0,1.0,1.0,$110.00,,,2,30,3
2,1.0,1.0,1.0,$90.00,$20.00,,2,1125,12
2,1.0,1.5,1.0,$50.00,,,3,12,1
2,1.0,1.0,1.0,$120.00,,,1,1125,0
2,1.0,1.0,1.0,$75.00,$20.00,,1,1125,1
4,1.0,1.0,3.0,$100.00,$24.00,,2,1125,1
2,1.0,1.0,1.0,$54.00,$25.00,,2,1125,0
1,1.0,0.5,1.0,$50.00,,,1,1125,1
2,1.0,1.0,1.0,$100.00,,,1,1125,0
2,0.0,1.0,1.0,$80.00,$10.00,,1,3,0
5,2.0,1.0,2.0,$300.00,,,3,30,0
4,1.0,1.0,1.0,$109.00,$35.00,,2,730,106
2,1.0,1.0,1.0,$55.00,$40.00,,1,1125,34
2,0.0,1.0,1.0,$92.00,,,1,1125,2
3,0.0,1.0,1.0,$98.00,$25.00,,1,1125,2
2,1.0,1.0,1.0,$60.00,$25.00,,1,1125,3
3,1.0,1.0,1.0,$95.00,,,1,1125,0
2,1.0,1.0,1.0,$125.00,$75.00,,4,1125,0
4,2.0,2.0,3.0,$200.00,,,1,1125,0
2,1.0,1.0,1.0,$125.00,,,1,1125,11
7,3.0,2.5,3.0,$150.00,$80.00,,1,1125,12
1,1.0,1.0,1.0,$49.00,,,1,1125,8
2,1.0,1.0,1.0,$135.00,,,3,1125,0
3,1.0,1.0,1.0,$250.00,,,1,1125,0
2,0.0,1.0,2.0,$87.00,,,1,1125,7
2,1.0,1.5,1.0,$75.00,$50.00,,1,1125,0
2,0.0,1.0,1.0,$101.00,$10.00,,2,3,10
4,2.0,2.0,2.0,$267.00,$49.00,,1,1125,0
5,2.0,1.0,2.0,$175.00,$100.00,,2,1125,19
6,2.0,1.0,5.0,$175.00,$100.00,$100.00,1,1125,13
2,1.0,1.0,1.0,$105.00,$49.00,$200.00,2,1125,3
4,1.0,1.0,1.0,$115.00,$40.00,,1,1125,13
4,1.0,1.0,3.0,$144.00,$35.00,$150.00,2,10,5
1,1.0,1.0,1.0,$90.00,$50.00,,20,1125,7
2,1.0,1.0,3.0,$155.00,$20.00,,1,1125,4
3,1.0,1.0,2.0,$125.00,$35.00,,1,200,19
2,1.0,1.5,1.0,$119.00,,,1,730,25
4,1.0,1.0,1.0,$105.00,,,1,10,4
2,1.0,1.0,1.0,$87.00,,,1,10,0
2,1.0,1.5,1.0,$50.00,,,1,1125,26
4,1.0,1.0,2.0,$79.00,$75.00,$200.00,5,45,31
1,1.0,1.0,1.0,$46.00,,,1,1125,0
4,1.0,1.0,3.0,$109.00,$50.00,,1,1125,13
6,3.0,2.0,3.0,$499.00,$250.00,$500.00,3,14,2
3,0.0,1.0,2.0,$100.00,$100.00,$200.00,3,1125,5
6,2.0,2.0,4.0,$175.00,$135.00,$200.00,3,7,0
2,0.0,1.0,1.0,$130.00,$10.00,,1,7,13
4,1.0,1.0,2.0,$90.00,$40.00,$250.00,2,1125,4
2,1.0,1.0,1.0,$55.00,$10.00,,1,7,16
2,1.0,1.0,1.0,$65.00,$60.00,,1,1125,5
2,1.0,1.0,1.0,$87.00,,,1,1125,3
2,1.0,1.0,1.0,$80.00,,,4,14,30
4,1.0,1.0,2.0,$149.00,,,1,1125,0
2,1.0,2.5,1.0,$105.00,,,2,730,142
2,1.0,2.5,1.0,$95.00,,,2,730,184
1,1.0,1.0,2.0,$75.00,,,1,2,7
3,1.0,1.0,1.0,$115.00,,,1,4,6
6,3.0,1.0,3.0,$150.00,$60.00,$500.00,1,1125,19
2,0.0,1.0,1.0,$105.00,$20.00,,1,20,3
4,1.0,1.0,1.0,$85.00,,,4,1125,2
3,1.0,1.0,1.0,$125.00,$60.00,,1,1125,37
4,2.0,2.5,2.0,$500.00,,,1,3,0
6,2.0,2.0,3.0,$209.00,$115.00,$350.00,2,1125,54
6,2.0,2.0,4.0,$295.00,$95.00,$250.00,1,1125,9
2,1.0,1.5,1.0,$64.00,$24.00,$95.00,1,7,46
3,1.0,1.0,2.0,$134.00,$50.00,$300.00,7,14,0
4,1.0,1.0,1.0,$104.00,,,1,1125,2
1,1.0,1.0,1.0,$95.00,,$95.00,7,14,0
2,1.0,1.0,1.0,$85.00,$10.00,$100.00,1,1125,0
4,0.0,1.0,1.0,$109.00,,,2,1125,5
2,0.0,1.0,2.0,$95.00,$15.00,,1,7,2
4,2.0,1.0,2.0,$195.00,$15.00,,1,1125,12
2,1.0,1.0,1.0,$99.00,,,1,1125,55
2,0.0,1.0,1.0,$70.00,$60.00,$250.00,5,17,2
5,2.0,2.0,2.0,$249.00,$200.00,$500.00,3,365,13
1,1.0,1.0,1.0,$111.00,,,1,1125,7
2,1.0,1.0,1.0,$65.00,$20.00,,7,365,1
6,3.0,3.5,4.0,$395.00,$125.00,$400.00,2,1125,67
2,2.0,1.0,2.0,$65.00,,,1,1125,1
3,1.0,1.0,1.0,$126.00,$60.00,,2,1125,4
1,1.0,1.0,1.0,$90.00,$15.00,,1,1125,1
2,1.0,1.0,1.0,$120.00,,$150.00,10,30,15
2,1.0,1.0,1.0,$70.00,$20.00,,2,1125,0
6,3.0,1.5,4.0,$126.00,$120.00,"$2,500.00",1,1125,3
2,1.0,1.0,1.0,$65.00,,,1,5,4
3,2.0,2.5,1.0,$139.00,$75.00,,2,1125,5
2,1.0,1.0,2.0,$80.00,,,1,1125,0
2,1.0,1.0,1.0,$115.00,,,1,1125,0
2,1.0,1.5,1.0,$65.00,,$200.00,3,60,35
5,1.0,1.0,3.0,$120.00,$50.00,$300.00,2,1125,7
2,1.0,1.0,1.0,$89.00,$25.00,,1,1125,0
2,1.0,1.0,1.0,$80.00,$30.00,,2,1125,30
8,3.0,2.0,6.0,$300.00,$150.00,$100.00,1,1125,22
2,1.0,1.0,1.0,$105.00,$60.00,$250.00,2,30,16
4,1.0,1.0,2.0,$115.00,$100.00,,3,1125,0
3,1.0,1.0,1.0,$140.00,$75.00,$200.00,1,1125,4
2,1.0,1.0,1.0,$50.00,,,1,1125,8
4,0.0,1.0,1.0,$90.00,,,2,1125,14
2,1.0,1.0,1.0,$140.00,,$200.00,3,730,19
2,1.0,1.0,1.0,$110.00,$30.00,,1,365,10
8,3.0,2.5,3.0,$199.00,$100.00,$500.00,1,1125,0
2,1.0,1.0,1.0,$85.00,,,7,1125,0
2,0.0,1.5,1.0,$110.00,,,1,1125,1
2,1.0,1.0,1.0,$125.00,$50.00,,1,7,0
2,1.0,1.0,1.0,$95.00,,,1,1125,0
3,1.0,1.0,1.0,$99.00,$75.00,,2,1125,77
3,1.0,1.0,1.0,$129.00,$29.00,$250.00,2,1125,10
2,1.0,1.0,1.0,$65.00,$25.00,,1,1125,0
2,1.0,1.0,1.0,$115.00,$30.00,,2,1125,0
4,3.0,1.0,2.0,$149.00,$30.00,,1,1125,33
2,1.0,1.5,1.0,$135.00,$20.00,$100.00,2,14,2
8,4.0,1.5,4.0,$325.00,$120.00,"$1,000.00",2,1125,23
2,0.0,1.0,1.0,$100.00,$60.00,$150.00,2,1125,0
2,1.0,1.0,1.0,$79.00,,,1,1125,3
2,1.0,1.0,1.0,$95.00,,,2,30,3
4,2.0,2.0,1.0,$200.00,$75.00,,1,1125,0
7,2.0,2.0,3.0,$375.00,$60.00,$350.00,3,1125,0
2,1.0,2.5,1.0,$75.00,,,2,7,76
4,1.0,1.0,2.0,$114.00,$35.00,$250.00,1,1125,1
2,1.0,1.0,1.0,$115.00,$25.00,$200.00,2,1125,3
6,3.0,2.0,6.0,"$2,000.00",,,1,3,0
4,2.0,1.5,2.0,$200.00,$90.00,$200.00,2,1125,2
1,1.0,1.0,1.0,$89.00,,,1,90,8
6,2.0,2.0,2.0,$150.00,$100.00,,2,1125,0
4,3.0,2.5,2.0,$150.00,$70.00,$200.00,4,1125,1
3,1.0,1.0,1.0,$85.00,,$100.00,2,1125,7
6,2.0,1.0,5.0,$175.00,$100.00,$100.00,1,1125,11
3,1.0,1.0,2.0,$70.00,$10.00,,2,1125,122
4,1.0,1.0,2.0,$99.00,$35.00,$150.00,1,30,22
5,2.0,2.0,2.0,$125.00,$75.00,$300.00,2,60,49
2,1.0,1.0,1.0,$49.00,,,1,180,3
5,1.0,1.0,2.0,$79.00,$85.00,$350.00,3,1125,5
2,0.0,1.0,1.0,$99.00,$30.00,$200.00,2,1125,46
2,1.0,1.0,1.0,$70.00,,,1,1125,0
3,1.0,1.0,1.0,$101.00,$25.00,$108.00,1,30,4
3,0.0,1.0,1.0,$99.00,$25.00,,2,14,45
5,2.0,1.0,3.0,$119.00,$50.00,,2,21,78
6,1.0,1.0,2.0,$100.00,$75.00,$250.00,3,1125,20
6,3.0,3.5,3.0,"$1,400.00",$200.00,"$1,000.00",2,5,0
6,2.0,1.0,3.0,$175.00,$150.00,$300.00,4,365,0
8,3.0,2.5,4.0,$220.00,$40.00,,1,1125,6
1,1.0,1.0,1.0,$60.00,,,1,1125,0
3,0.0,1.0,1.0,$91.00,$40.00,$200.00,2,1125,19
4,2.0,1.0,2.0,$160.00,$25.00,,1,1125,0
2,1.0,1.0,1.0,$110.00,$25.00,,1,1125,0
3,1.0,1.0,2.0,$75.00,$25.00,$200.00,2,1125,29
2,1.0,1.0,1.0,$65.00,$20.00,,2,1125,18
2,1.0,1.5,1.0,$500.00,,,1,3,0
2,1.0,1.0,1.0,$100.00,$25.00,,2,1125,5
2,1.0,1.0,1.0,$79.00,,,1,1125,5
1,1.0,1.5,1.0,$80.00,,,1,1125,0
2,1.0,1.5,1.0,$55.00,,,2,1125,0
2,1.0,1.0,1.0,$65.00,,,2,1125,25
3,1.0,1.0,2.0,$70.00,$25.00,,1,1125,2
2,1.0,1.0,1.0,$185.00,,,1,1125,0
2,1.0,1.0,1.0,$75.00,$50.00,,2,1125,0
2,1.0,2.0,2.0,$85.00,$20.00,$95.00,1,1125,3
6,3.0,1.0,3.0,$130.00,$90.00,$400.00,2,365,41
2,1.0,1.0,1.0,$84.00,,,2,14,7
2,1.0,1.5,1.0,$45.00,,,2,1125,1
9,4.0,2.5,6.0,$203.00,$140.00,$500.00,3,365,105
6,2.0,2.0,2.0,$160.00,$30.00,,3,14,1
2,1.0,1.0,2.0,$120.00,,,1,1125,0
6,6.0,3.0,6.0,$250.00,,$500.00,6,12,0
2,1.0,1.5,1.0,$80.00,,,3,1125,0
2,1.0,1.0,2.0,$60.00,,,2,1125,54
6,3.0,1.5,3.0,$229.00,$25.00,,2,15,9
2,1.0,1.5,1.0,$67.00,,,2,14,18
2,0.0,1.0,1.0,$115.00,$50.00,$100.00,1,365,1
4,1.0,1.0,2.0,$80.00,$10.00,,1,1125,1
2,1.0,1.0,1.0,$250.00,,$150.00,1,1125,0
2,1.0,1.0,1.0,$72.00,$30.00,$100.00,2,1125,23
1,1.0,1.0,1.0,$175.00,,,1,1125,0
2,1.0,1.0,1.0,$55.00,,,2,14,13
2,1.0,1.0,1.0,$60.00,,,2,1125,19
2,1.0,1.0,1.0,$65.00,$60.00,$300.00,2,1125,32
5,1.0,1.0,4.0,$105.00,,,2,1125,47
3,0.0,1.0,2.0,$98.00,,,2,1125,12
9,4.0,2.5,6.0,$155.00,$50.00,$150.00,1,1125,1
4,1.0,1.0,1.0,$84.00,$40.00,,2,3,1
4,1.0,1.0,2.0,$95.00,$15.00,,1,1125,54
2,1.0,1.0,1.0,$89.00,,,1,1125,4
2,0.0,1.0,1.0,$65.00,$60.00,$200.00,2,1125,14
4,2.0,1.5,3.0,$200.00,$100.00,$250.00,3,14,5
2,0.0,1.0,1.0,$100.00,$40.00,$400.00,2,1125,6
6,2.0,1.0,3.0,$225.00,$25.00,$150.00,1,30,0
2,1.0,1.0,1.0,$45.00,$100.00,,1,1125,0
5,1.0,1.0,2.0,$125.00,$50.00,$200.00,2,1125,2
12,4.0,3.5,7.0,$599.00,,,1,1125,0
2,1.0,1.0,2.0,$89.00,,,1,1125,3
2,1.0,1.0,1.0,$120.00,$40.00,$300.00,3,14,0
10,4.0,4.5,4.0,$225.00,$75.00,,2,10,8
4,1.0,1.0,2.0,$110.00,$25.00,,2,1125,39
2,1.0,1.0,1.0,$185.00,,,1,1125,0
4,1.0,1.0,1.0,$105.00,$75.00,,2,1125,30
2,1.0,1.0,1.0,$65.00,,,2,1125,57
5,0.0,1.0,3.0,$80.00,,,1,1125,67
2,1.0,1.0,1.0,$75.00,,,2,90,22
1,1.0,1.0,1.0,$50.00,$100.00,$500.00,1,1125,2
5,3.0,2.5,3.0,$268.00,$20.00,,1,1125,1
3,1.0,1.0,1.0,$75.00,$20.00,,1,14,43
10,4.0,4.0,7.0,$500.00,,$500.00,2,1125,0
1,1.0,1.0,1.0,$85.00,,,1,1125,3
4,1.0,1.0,3.0,$68.00,,,1,1125,135
5,3.0,2.0,3.0,$250.00,,,3,1125,0
1,1.0,1.5,1.0,$43.00,$20.00,,3,21,1
4,0.0,1.0,2.0,$65.00,$35.00,,2,1125,1
1,1.0,1.0,1.0,$49.00,,,1,30,6
8,3.0,1.0,4.0,$125.00,$120.00,$100.00,2,1125,18
4,1.0,1.0,2.0,$90.00,$20.00,,1,1125,46
3,2.0,2.5,2.0,$90.00,$135.00,,3,1125,0
1,1.0,1.0,1.0,$50.00,$100.00,$500.00,1,2000,2
2,1.0,1.0,1.0,$130.00,,,1,1125,0
1,1.0,1.0,1.0,$104.00,,,1,1125,2
4,1.0,1.0,1.0,$155.00,$70.00,$500.00,2,14,9
2,1.0,1.0,1.0,$60.00,$10.00,,1,29,5
2,1.0,1.0,1.0,$89.00,$55.00,"$1,300.00",14,1125,2
5,2.0,1.0,2.0,$130.00,,,1,1125,13
2,1.0,1.0,1.0,$55.00,,,2,1125,1
4,1.0,2.0,1.0,$100.00,$55.00,$300.00,1,1125,1
4,1.0,2.0,2.0,$155.00,$135.00,$500.00,1,1125,0
12,6.0,6.0,6.0,"$2,000.00",,,1,1125,0
2,1.0,1.0,1.0,$125.00,,,2,1125,0
4,1.0,1.0,3.0,$185.00,$50.00,$200.00,2,29,3
5,1.0,1.0,2.0,$148.00,$50.00,$200.00,2,30,82
2,0.0,1.0,1.0,$100.00,$50.00,,1,1125,6
1,1.0,1.0,1.0,$40.00,$20.00,,1,1125,0
3,1.0,1.5,1.0,$69.00,$15.00,,1,365,18
6,1.0,2.5,4.0,$99.00,$25.00,,1,30,129
1,1.0,1.0,1.0,$50.00,$25.00,,1,1125,3
4,1.0,1.0,2.0,$175.00,$15.00,,2,365,5
2,1.0,1.0,1.0,$150.00,,,1,1125,1
2,1.0,1.0,1.0,$79.00,$75.00,$100.00,1,1125,3
2,1.0,1.0,1.0,$900.00,,,1,1125,0
2,1.0,1.0,2.0,$65.00,$25.00,,3,134,3
1,1.0,1.5,2.0,$150.00,,,1,1125,0
8,2.0,2.0,3.0,$170.00,$150.00,$300.00,1,380,23
2,1.0,1.0,1.0,$90.00,,$100.00,1,30,3
1,1.0,1.0,1.0,$89.00,$20.00,,2,5,6
3,1.0,1.0,2.0,$35.00,$5.00,,1,1125,0
2,1.0,1.0,1.0,$80.00,$25.00,,3,14,5
2,1.0,1.0,1.0,$60.00,,,1,1125,2
2,1.0,1.0,1.0,$69.00,$40.00,$200.00,6,28,7
1,1.0,1.0,1.0,$50.00,$35.00,$100.00,2,1125,5
3,1.0,1.0,1.0,$57.00,$20.00,,1,5,1
2,0.0,1.0,1.0,$139.00,$25.00,,2,5,12
2,1.0,2.0,2.0,$100.00,,,1,1125,0
2,0.0,1.0,2.0,$80.00,,,1,1125,0
2,1.0,1.0,1.0,$90.00,,$350.00,2,14,4
4,0.0,1.0,2.0,$95.00,$60.00,$100.00,1,1125,32
6,1.0,1.0,4.0,$113.00,$75.00,,1,365,237
1,1.0,1.0,1.0,$80.00,,,1,1125,0
5,1.0,2.0,2.0,$450.00,$50.00,,1,1125,0
2,1.0,1.0,1.0,$100.00,,,1,1125,1
4,1.0,1.0,1.0,$115.00,$100.00,$100.00,1,7,8
2,1.0,1.5,1.0,$69.00,$15.00,,1,365,8
3,1.0,1.0,1.0,$80.00,,,1,120,0
3,1.0,1.0,3.0,$120.00,,,7,1125,2
3,1.0,1.5,1.0,$69.00,$15.00,,1,365,43
3,1.0,1.0,2.0,$99.00,,,10,60,7
4,1.0,1.0,1.0,$95.00,,,7,30,13
2,0.0,1.0,2.0,$68.00,$50.00,$100.00,7,1125,0
4,1.0,1.0,2.0,$100.00,,,3,1125,1
2,1.0,1.0,1.0,$140.00,$72.00,,3,10,1
4,2.0,2.5,3.0,$170.00,$100.00,$400.00,3,9,1
3,1.0,1.0,1.0,$105.00,$50.00,$100.00,1,1125,7
2,1.0,1.0,1.0,$67.00,,$100.00,2,1125,0
7,3.0,1.0,4.0,$400.00,$50.00,$200.00,1,25,0
3,0.0,1.0,1.0,$75.00,$5.00,,1,4,2
2,1.0,1.0,1.0,$150.00,$30.00,,1,1125,0
2,0.0,1.0,1.0,$110.00,$95.00,$300.00,3,1125,0
5,3.0,2.0,3.0,$150.00,$50.00,,2,10,2
3,0.0,1.0,1.0,$64.00,$25.00,,4,1125,1
2,0.0,1.0,1.0,$200.00,,$95.00,3,60,2
2,0.0,1.0,1.0,$70.00,$50.00,$250.00,1,1125,2
1,1.0,1.0,1.0,$80.00,$70.00,$450.00,1,300,0
2,0.0,1.0,1.0,$97.00,$25.00,,1,1125,1
2,1.0,1.0,1.0,$125.00,$75.00,$300.00,1,1125,0
9,4.0,2.5,5.0,$400.00,$220.00,$300.00,2,1125,28
1,0.0,1.0,1.0,$54.00,,,1,1125,0
1,1.0,1.0,1.0,$75.00,$10.00,$150.00,1,1125,26
2,0.0,1.0,1.0,$99.00,,,1,30,118
1,1.0,1.0,1.0,$70.00,,$150.00,1,1125,3
2,1.0,1.0,1.0,$75.00,$50.00,$200.00,2,5,0
2,1.0,1.0,1.0,$140.00,,,1,1125,9
2,0.0,1.0,1.0,$160.00,$65.00,$200.00,2,28,44
3,1.0,1.0,1.0,$139.00,$65.00,$600.00,1,30,0
4,0.0,1.0,1.0,$95.00,$75.00,,1,1125,1
4,1.0,1.0,1.0,$115.00,$35.00,$500.00,2,1125,4
2,1.0,1.0,1.0,$95.00,$35.00,$200.00,2,1125,0
6,3.0,3.0,3.0,$500.00,,,1,1125,0
3,1.0,1.0,1.0,$95.00,$15.00,$250.00,1,4,0
5,2.0,1.0,2.0,$175.00,$50.00,,1,1125,0
2,0.0,1.0,1.0,$99.00,,,2,30,38
2,0.0,1.0,1.0,$85.00,,,1,1125,45
2,1.0,1.0,1.0,$115.00,$300.00,"$2,250.00",1,1125,0
6,3.0,1.5,3.0,$435.00,$165.00,"$2,000.00",3,1125,6
2,1.0,1.0,1.0,$125.00,$75.00,$150.00,2,1125,0
4,1.0,1.0,2.0,$98.00,$49.00,$350.00,1,1125,8
4,1.0,1.0,2.0,$119.00,,,14,21,1
2,1.0,1.0,1.0,$80.00,,$200.00,1,3,0
2,1.0,1.0,1.0,$90.00,$25.00,$250.00,3,10,7
2,1.0,1.0,1.0,$149.00,$35.00,$200.00,3,1125,24
3,0.0,1.0,2.0,$105.00,,,1,1125,1
2,1.0,1.0,1.0,$125.00,$15.00,$125.00,1,1125,0
3,1.0,1.0,2.0,$50.00,$19.00,$300.00,1,1125,2
1,1.0,1.0,1.0,$99.00,$30.00,,2,1125,26
2,0.0,1.0,1.0,$70.00,$45.00,,2,20,0
2,1.0,1.0,1.0,$120.00,,,1,1125,0
4,1.0,1.0,2.0,$99.00,$15.00,$300.00,1,1125,2
4,1.0,1.0,2.0,$185.00,,,20,650,0
6,1.0,1.0,3.0,$150.00,$50.00,,2,1125,66
2,1.0,1.0,1.0,$150.00,,,1,1125,2
1,1.0,1.0,1.0,$96.00,,,4,7,0
2,1.0,1.0,1.0,$79.00,$35.00,$200.00,1,1125,0
2,0.0,1.0,1.0,$150.00,,,3,365,0
4,1.0,1.0,1.0,$109.00,,,1,1125,0
2,0.0,1.0,1.0,$100.00,$25.00,,1,1125,0
3,1.0,1.0,1.0,$120.00,,,3,14,2
2,0.0,1.0,1.0,$100.00,$25.00,,1,1125,0
2,1.0,1.0,1.0,$150.00,,,2,1125,8
2,0.0,1.0,1.0,$115.00,,,1,1125,3
2,1.0,1.0,1.0,$200.00,,,2,6,12
2,1.0,1.0,1.0,$95.00,$50.00,,2,1125,4
2,1.0,1.0,1.0,$205.00,$85.00,$250.00,1,10,13
2,1.0,1.0,1.0,$100.00,$20.00,,3,1125,8
2,0.0,1.0,1.0,$99.00,$25.00,,1,5,1
4,1.0,1.0,1.0,$104.00,$45.00,$150.00,1,1125,4
2,1.0,1.0,1.0,$89.00,$25.00,,2,23,4
3,1.0,1.0,1.0,$125.00,$25.00,,1,1125,8
4,1.0,1.0,2.0,$115.00,$120.00,,3,1125,7
4,2.0,1.0,2.0,$185.00,$25.00,$500.00,2,1125,1
2,1.0,1.0,1.0,$85.00,$50.00,$100.00,3,1125,1
2,0.0,1.0,1.0,$99.00,,,1,1125,16
2,1.0,1.0,1.0,$125.00,,,3,1125,11
2,1.0,1.0,1.0,$66.00,$10.00,$100.00,1,1125,33
3,2.0,2.0,2.0,$150.00,$80.00,,3,1125,4
5,1.0,1.0,1.0,$69.00,,$100.00,1,1125,0
5,2.0,1.0,3.0,$250.00,$40.00,$200.00,1,1125,15
6,2.0,2.5,3.0,$350.00,$150.00,,3,999,14
6,3.0,2.5,3.0,$440.00,$180.00,"$1,000.00",2,60,20
2,0.0,1.0,1.0,$100.00,$25.00,,3,1125,2
2,1.0,1.0,2.0,$169.00,$75.00,$200.00,4,40,4
2,1.0,1.0,1.0,$120.00,,,1,1125,0
4,1.0,1.0,2.0,$190.00,$60.00,$500.00,2,1125,31
4,1.0,1.0,1.0,$120.00,$30.00,,1,1125,88
1,1.0,1.0,1.0,$85.00,,$100.00,1,1125,17
2,1.0,1.0,1.0,$170.00,,,2,14,0
6,2.0,2.0,3.0,$250.00,$100.00,$100.00,2,1125,0
2,1.0,2.0,1.0,$129.00,$50.00,$129.00,1,326,0
10,3.0,1.0,5.0,$289.00,$149.00,$300.00,2,1125,17
2,1.0,1.0,1.0,$75.00,$10.00,,1,90,95
8,3.0,1.5,4.0,$250.00,$100.00,,2,1125,1
3,2.0,2.0,2.0,$159.00,$120.00,$250.00,5,1125,2
4,2.0,1.0,3.0,$165.00,$90.00,$250.00,2,30,14
4,2.0,1.0,2.0,$205.00,$60.00,$200.00,1,1125,0
1,1.0,1.5,1.0,$65.00,,,1,1125,3
1,1.0,0.0,1.0,$58.00,$35.00,$500.00,3,180,7
4,1.0,1.0,1.0,$150.00,$75.00,$500.00,3,10,44
2,1.0,1.0,1.0,$100.00,$30.00,,1,1125,17
2,1.0,1.0,1.0,$140.00,$80.00,$500.00,3,730,5
2,0.0,1.0,1.0,$60.00,$15.00,,1,1125,4
2,1.0,1.0,1.0,$80.00,$10.00,,1,1125,1
2,1.0,1.0,1.0,$109.00,,,1,5,7
2,1.0,1.0,1.0,$130.00,$30.00,,4,30,44
2,1.0,1.0,1.0,$109.00,,,2,1125,44
10,4.0,3.5,6.0,$499.00,$195.00,$750.00,3,89,19
3,0.0,1.0,2.0,$85.00,$25.00,$150.00,1,28,56
2,0.0,1.0,1.0,$125.00,,,3,125,36
1,0.0,1.0,1.0,$90.00,,,3,1125,4
5,1.0,1.0,3.0,$160.00,$20.00,,2,29,33
4,0.0,1.0,2.0,$150.00,,,1,1125,28
6,2.0,1.0,3.0,$175.00,$150.00,$500.00,3,1125,5
2,1.0,1.0,1.0,$80.00,$15.00,,2,1125,122
4,2.0,1.5,2.0,$239.00,$85.00,$395.00,4,1125,14
9,3.0,1.5,6.0,$375.00,$200.00,,3,1125,21
6,3.0,2.5,3.0,$500.00,,$250.00,1,1125,0
2,0.0,1.0,1.0,$90.00,$40.00,$350.00,15,1000,15
4,1.0,1.0,2.0,$115.00,$45.00,$200.00,3,60,63
6,2.0,2.5,3.0,$285.00,$75.00,$200.00,2,1125,22
4,1.0,1.0,2.0,$140.00,$75.00,$200.00,4,1125,0
2,1.0,1.0,1.0,$125.00,,,1,1125,0
4,1.0,1.0,2.0,$140.00,$150.00,,3,1125,5
4,1.0,1.0,2.0,$125.00,,,1,1125,28
6,2.0,2.0,3.0,$295.00,$155.00,,3,1125,16
2,1.0,1.0,1.0,$90.00,$20.00,,1,1125,6
2,1.0,1.0,1.0,$175.00,,,2,14,0
5,2.0,1.5,2.0,$170.00,,,1,1125,4
2,1.0,2.5,1.0,$115.00,,,6,14,5
8,3.0,1.5,5.0,$299.00,$200.00,,3,999,9
6,3.0,,,"$2,000.00",,"$1,000.00",4,4,0
4,1.0,1.5,1.0,$130.00,$80.00,$300.00,5,31,29
6,3.0,2.5,2.0,$500.00,$100.00,$500.00,2,10,7
2,1.0,2.0,1.0,$121.00,$15.00,,1,1125,22
3,1.0,1.0,1.0,$94.00,$10.00,,1,12,50
2,1.0,1.0,1.0,$85.00,,$95.00,1,60,8
2,1.0,1.0,1.0,$114.00,$30.00,$150.00,2,65,12
6,2.0,1.5,2.0,$205.00,$60.00,$250.00,2,30,3
2,1.0,1.0,1.0,$200.00,$25.00,,1,1125,0
2,1.0,1.0,1.0,$185.00,,,2,14,1
2,1.0,1.5,1.0,$185.00,,,2,14,6
4,1.0,1.0,2.0,$200.00,,,1,1125,0
2,1.0,1.0,2.0,$217.00,$25.00,$100.00,7,180,0
2,1.0,1.0,1.0,$89.00,,,1,1125,0
3,1.0,1.0,1.0,$125.00,$50.00,$150.00,2,365,123
4,1.0,1.0,2.0,$134.00,$60.00,$100.00,3,1125,5
4,1.0,1.0,1.0,$46.00,$40.00,,5,365,1
6,2.0,1.0,3.0,$200.00,$90.00,$300.00,3,1125,28
8,4.0,2.5,5.0,$350.00,,,4,1125,1
4,1.0,1.0,2.0,$175.00,,,3,90,0
2,1.0,1.0,1.0,$125.00,,,1,1125,3
5,1.0,1.0,4.0,$159.00,$65.00,,2,1125,10
6,2.0,1.0,2.0,$140.00,$40.00,,3,365,7
4,1.0,1.0,1.0,$175.00,,,3,90,2
4,1.0,1.0,2.0,$95.00,$20.00,,1,1125,1
2,1.0,1.0,1.0,$109.00,$20.00,,3,1125,18
6,3.0,2.0,4.0,$253.00,$150.00,$325.00,2,1125,5
2,0.0,1.0,1.0,$100.00,$20.00,,1,1125,3
4,2.0,2.0,3.0,$220.00,$100.00,"$3,000.00",3,365,42
9,4.0,2.0,7.0,$300.00,$105.00,$200.00,2,1125,30
2,1.0,1.0,1.0,$135.00,$75.00,$100.00,4,365,99
2,1.0,2.0,1.0,$70.00,,,3,365,74
3,,1.0,1.0,$150.00,$100.00,$100.00,2,1125,26
2,1.0,1.0,1.0,$65.00,,,1,1125,16
6,3.0,2.5,4.0,$295.00,$150.00,,5,1125,0
2,0.0,1.0,1.0,$110.00,,,1,1125,9
3,1.0,1.0,1.0,$160.00,$50.00,,1,1125,16
